seq,site_id,brand_short,slug,genre,title,article_url,machine_status,expert_label,audit_ok,audit_patterns,review_priority,reviewed,reviewed_at,review_notes
1219,kangyou-master,管業,compare-similar-qualifications,試験概要,管理業務主任者試験と混同しやすい資格・制度の比較,https://kangyou-master.jp/articles/compare-similar-qualifications/,hand_done,yes,yes,,B,no,,
1220,kangyou-master,管業,exam-overview,試験概要,管理業務主任者試験の概要（令和8年度の確認手順）,https://kangyou-master.jp/articles/exam-overview/,hand_done,yes,yes,,B,no,,
1221,kangyou-master,管業,exam-purpose-and-career,試験概要,管理業務主任者試験の目的とキャリア,https://kangyou-master.jp/articles/exam-purpose-and-career/,hand_done,yes,yes,,B,no,,
1222,kangyou-master,管業,first-time-exam-guide,試験概要,管理業務主任者試験の初受験者向け・最初の2週間,https://kangyou-master.jp/articles/first-time-exam-guide/,hand_done,yes,yes,,B,no,,
1223,kangyou-master,管業,official-info-sources,試験概要,管理業務主任者試験の公式情報の確認先と優先順位,https://kangyou-master.jp/articles/official-info-sources/,hand_done,yes,yes,,B,no,,
1224,kangyou-master,管業,bookmark-review-method,過去問活用,管理業務主任者試験のブックマークを使った復習,https://kangyou-master.jp/articles/bookmark-review-method/,hand_done,yes,yes,,B,no,,
1225,kangyou-master,管業,drill-volume-guide,過去問活用,管理業務主任者試験の演習問題量の目安,https://kangyou-master.jp/articles/drill-volume-guide/,hand_done,yes,yes,,B,no,,
1226,kangyou-master,管業,ichimon-practice,過去問活用,管理業務主任者試験の一問一答の活用法,https://kangyou-master.jp/articles/ichimon-practice/,hand_done,yes,yes,,B,no,,
1227,kangyou-master,管業,mock-exam-how-to,過去問活用,管理業務主任者試験の模試の活用法,https://kangyou-master.jp/articles/mock-exam-how-to/,hand_done,yes,yes,,B,no,,
1228,kangyou-master,管業,past-question-strategy,過去問活用,管理業務主任者試験の過去問の使い方（分野別→年度別）,https://kangyou-master.jp/articles/past-question-strategy/,hand_done,yes,yes,,B,no,,
1229,kangyou-master,管業,past-questions-by-field,過去問活用,管理業務主任者試験の分野別過去問の解き方,https://kangyou-master.jp/articles/past-questions-by-field/,hand_done,yes,yes,,B,no,,
1230,kangyou-master,管業,past-questions-by-year,過去問活用,管理業務主任者試験の年度別過去問の進め方,https://kangyou-master.jp/articles/past-questions-by-year/,hand_done,yes,yes,,B,no,,
1231,kangyou-master,管業,past-questions-first-attempt,過去問活用,管理業務主任者試験の過去問の初回の解き方,https://kangyou-master.jp/articles/past-questions-first-attempt/,hand_done,yes,yes,,B,no,,
1232,kangyou-master,管業,past-questions-latest-year,過去問活用,管理業務主任者試験の最新年度過去問の活用法,https://kangyou-master.jp/articles/past-questions-latest-year/,hand_done,yes,yes,,B,no,,
1233,kangyou-master,管業,past-questions-review-cycle,過去問活用,管理業務主任者試験の過去問の解き直しサイクル,https://kangyou-master.jp/articles/past-questions-review-cycle/,hand_done,yes,yes,,B,no,,
1234,kangyou-master,管業,past-questions-score-analysis,過去問活用,管理業務主任者試験の過去問の点数分析,https://kangyou-master.jp/articles/past-questions-score-analysis/,hand_done,yes,yes,,B,no,,
1235,kangyou-master,管業,past-questions-wrong-reasons,過去問活用,管理業務主任者試験の過去問の誤答原因の分析,https://kangyou-master.jp/articles/past-questions-wrong-reasons/,hand_done,yes,yes,,B,no,,
1236,kangyou-master,管業,simulation-exam-schedule,過去問活用,管理業務主任者試験の模試日程と学習計画,https://kangyou-master.jp/articles/simulation-exam-schedule/,hand_done,yes,yes,,B,no,,
1237,kangyou-master,管業,timed-practice,過去問活用,管理業務主任者試験の時間を計った演習,https://kangyou-master.jp/articles/timed-practice/,hand_done,yes,yes,,B,no,,
1238,unkan-master,運管,cbt-computer-exam,出題・形式,運行管理者試験のCBT対策,https://unkan-master.jp/articles/cbt-computer-exam/,hand_done,yes,yes,,B,no,,
1239,unkan-master,運管,exam-format-overview,出題・形式,運行管理者試験の形式,https://unkan-master.jp/articles/exam-format-overview/,hand_done,yes,yes,,B,no,,
1240,unkan-master,運管,exam-scope-overview,出題・形式,運行管理者試験の出題範囲,https://unkan-master.jp/articles/exam-scope-overview/,hand_done,yes,yes,,B,no,,
1241,unkan-master,運管,new-topics-trend,出題・形式,運行管理者試験の出題傾向,https://unkan-master.jp/articles/new-topics-trend/,hand_done,yes,yes,,B,no,,
1242,unkan-master,運管,scope-revision-history,出題・形式,運行管理者試験の出題範囲改定,https://unkan-master.jp/articles/scope-revision-history/,hand_done,yes,yes,,B,no,,
1243,unkan-master,運管,scope-vs-past-questions,出題・形式,運行管理者試験の出題範囲と過去問,https://unkan-master.jp/articles/scope-vs-past-questions/,hand_done,yes,yes,,B,no,,
1244,unkan-master,運管,subject-breakdown,出題・形式,運行管理者試験の科目構成,https://unkan-master.jp/articles/subject-breakdown/,hand_done,yes,yes,,B,no,,
1245,unkan-master,運管,syllabus-how-to-read,出題・形式,運行管理者試験要項・シラバスの読み方,https://unkan-master.jp/articles/syllabus-how-to-read/,hand_done,yes,yes,,B,no,,
1246,unkan-master,運管,time-limit-strategy,出題・形式,運行管理者試験の時間配分,https://unkan-master.jp/articles/time-limit-strategy/,hand_done,yes,yes,,B,no,,
1247,unkan-master,運管,weight-by-topic,出題・形式,運行管理者試験の分野別配点,https://unkan-master.jp/articles/weight-by-topic/,hand_done,yes,yes,,B,no,,
1248,unkan-master,運管,field-jigyo-basics,分野別対策,運行管理者試験の事業法基礎（貨物）,https://unkan-master.jp/articles/field-jigyo-basics/,hand_done,yes,yes,,B,no,,
1249,unkan-master,運管,field-jigyo-calculation,分野別対策,運行管理者試験の事業法計算（貨物）,https://unkan-master.jp/articles/field-jigyo-calculation/,hand_done,yes,yes,,B,no,,
1250,unkan-master,運管,field-jigyo-case-study,分野別対策,運行管理者試験の事業法事例（貨物）,https://unkan-master.jp/articles/field-jigyo-case-study/,hand_done,yes,yes,,B,no,,
1251,unkan-master,運管,field-jigyo-frequent-topics,分野別対策,運行管理者試験の事業法頻出（貨物）,https://unkan-master.jp/articles/field-jigyo-frequent-topics/,hand_done,yes,yes,,B,no,,
1252,unkan-master,運管,field-jigyo-past-question-focus,分野別対策,運行管理者試験の事業法過去問（貨物）,https://unkan-master.jp/articles/field-jigyo-past-question-focus/,hand_done,yes,yes,,B,no,,
1253,unkan-master,運管,field-labor-basics,分野別対策,運行管理者試験の労基法基礎,https://unkan-master.jp/articles/field-labor-basics/,hand_done,yes,yes,,B,no,,
1254,unkan-master,運管,field-labor-calculation,分野別対策,運行管理者試験の労基法計算,https://unkan-master.jp/articles/field-labor-calculation/,hand_done,yes,yes,,B,no,,
1255,unkan-master,運管,field-labor-case-study,分野別対策,運行管理者試験の労基法事例,https://unkan-master.jp/articles/field-labor-case-study/,hand_done,yes,yes,,B,no,,
1256,unkan-master,運管,field-labor-frequent-topics,分野別対策,運行管理者試験の労基法頻出,https://unkan-master.jp/articles/field-labor-frequent-topics/,hand_done,yes,yes,,B,no,,
1257,unkan-master,運管,field-labor-past-question-focus,分野別対策,運行管理者試験の労基法過去問,https://unkan-master.jp/articles/field-labor-past-question-focus/,hand_done,yes,yes,,B,no,,
1258,unkan-master,運管,field-practice-basics,分野別対策,運行管理者試験の実務基礎,https://unkan-master.jp/articles/field-practice-basics/,hand_done,yes,yes,,B,no,,
1259,unkan-master,運管,field-practice-calculation,分野別対策,運行管理者試験の実務計算,https://unkan-master.jp/articles/field-practice-calculation/,hand_done,yes,yes,,B,no,,
1260,unkan-master,運管,field-practice-case-study,分野別対策,運行管理者試験の実務事例,https://unkan-master.jp/articles/field-practice-case-study/,hand_done,yes,yes,,B,no,,
1261,unkan-master,運管,field-practice-frequent-topics,分野別対策,運行管理者試験の実務頻出,https://unkan-master.jp/articles/field-practice-frequent-topics/,hand_done,yes,yes,,B,no,,
1262,unkan-master,運管,field-practice-past-question-focus,分野別対策,運行管理者試験の実務過去問,https://unkan-master.jp/articles/field-practice-past-question-focus/,hand_done,yes,yes,,B,no,,
1263,unkan-master,運管,field-traffic-basics,分野別対策,運行管理者試験の道交法基礎,https://unkan-master.jp/articles/field-traffic-basics/,hand_done,yes,yes,,B,no,,
1264,unkan-master,運管,field-traffic-calculation,分野別対策,運行管理者試験の道交法計算,https://unkan-master.jp/articles/field-traffic-calculation/,hand_done,yes,yes,,B,no,,
1265,unkan-master,運管,field-traffic-case-study,分野別対策,運行管理者試験の道交法事例,https://unkan-master.jp/articles/field-traffic-case-study/,hand_done,yes,yes,,B,no,,
1266,unkan-master,運管,field-traffic-frequent-topics,分野別対策,運行管理者試験の道交法頻出,https://unkan-master.jp/articles/field-traffic-frequent-topics/,hand_done,yes,yes,,B,no,,
1267,unkan-master,運管,field-traffic-past-question-focus,分野別対策,運行管理者試験の道交法過去問,https://unkan-master.jp/articles/field-traffic-past-question-focus/,hand_done,yes,yes,,B,no,,
1268,unkan-master,運管,field-vehicle-basics,分野別対策,運行管理者試験の車両法基礎,https://unkan-master.jp/articles/field-vehicle-basics/,hand_done,yes,yes,,B,no,,
1269,unkan-master,運管,field-vehicle-calculation,分野別対策,運行管理者試験の車両法計算,https://unkan-master.jp/articles/field-vehicle-calculation/,hand_done,yes,yes,,B,no,,
1270,unkan-master,運管,field-vehicle-case-study,分野別対策,運行管理者試験の車両法事例,https://unkan-master.jp/articles/field-vehicle-case-study/,hand_done,yes,yes,,B,no,,
1271,unkan-master,運管,field-vehicle-frequent-topics,分野別対策,運行管理者試験の車両法頻出,https://unkan-master.jp/articles/field-vehicle-frequent-topics/,hand_done,yes,yes,,B,no,,
1272,unkan-master,運管,field-vehicle-past-question-focus,分野別対策,運行管理者試験の車両法過去問,https://unkan-master.jp/articles/field-vehicle-past-question-focus/,hand_done,yes,yes,,B,no,,
1273,unkan-master,運管,application-deadline-checklist,受験・申込,運行管理者試験｜申込締切前チェックリスト,https://unkan-master.jp/articles/application-deadline-checklist/,hand_done,yes,yes,,B,no,,
1274,unkan-master,運管,concurrent-exam-rules,受験・申込,運行管理者試験の併願・同日受験,https://unkan-master.jp/articles/concurrent-exam-rules/,hand_done,yes,yes,,B,no,,
1275,unkan-master,運管,education-requirement,受験・申込,運行管理者試験の学歴要件,https://unkan-master.jp/articles/education-requirement/,hand_done,yes,yes,,B,no,,
1276,unkan-master,運管,exam-application-flow,受験・申込,運行管理者試験の申込みの流れ,https://unkan-master.jp/articles/exam-application-flow/,hand_done,yes,yes,,B,no,,
1277,unkan-master,運管,exam-eligibility,受験・申込,運行管理者試験の受験資格,https://unkan-master.jp/articles/exam-eligibility/,hand_done,yes,yes,,B,no,,
1278,unkan-master,運管,exam-fees,受験・申込,運行管理者試験の受験料,https://unkan-master.jp/articles/exam-fees/,hand_done,yes,yes,,B,no,,
1279,unkan-master,運管,exam-schedule,受験・申込,運行管理者試験の試験日程,https://unkan-master.jp/articles/exam-schedule/,hand_done,yes,yes,,B,no,,
1280,unkan-master,運管,exam-venue-and-region,受験・申込,運行管理者試験の受験地・CBT会場,https://unkan-master.jp/articles/exam-venue-and-region/,hand_done,yes,yes,,B,no,,
1281,unkan-master,運管,exemption-system,受験・申込,運行管理者試験の免除制度,https://unkan-master.jp/articles/exemption-system/,hand_done,yes,yes,,B,no,,
1282,unkan-master,運管,reschedule-and-absence,受験・申込,運行管理者試験の欠席・再受験,https://unkan-master.jp/articles/reschedule-and-absence/,hand_done,yes,yes,,B,no,,
1283,unkan-master,運管,work-experience-requirement,受験・申込,運行管理者試験の実務経験と受験資格,https://unkan-master.jp/articles/work-experience-requirement/,hand_done,yes,yes,,B,no,,
1284,unkan-master,運管,difficulty-for-beginners,合格・難易度,運行管理者試験の初学者向け難易度,https://unkan-master.jp/articles/difficulty-for-beginners/,hand_done,yes,yes,,B,no,,
1285,unkan-master,運管,exam-difficulty,合格・難易度,運行管理者試験の難易度,https://unkan-master.jp/articles/exam-difficulty/,hand_done,yes,yes,,B,no,,
1286,unkan-master,運管,pass-rate,合格・難易度,運行管理者試験の合格率,https://unkan-master.jp/articles/pass-rate/,hand_done,yes,yes,,B,no,,
1287,unkan-master,運管,pass-rate-how-to-read,合格・難易度,運行管理者試験の合格率・統計の読み方,https://unkan-master.jp/articles/pass-rate-how-to-read/,hand_done,yes,yes,,B,no,,
